user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,is_advanced,time_to_first_message_sec,error_rate,like_dislike_ratio,is_churned,cluster,pca1,pca2
27,1.0,2.0,70.0,208.63768115942028,5.0,5.0,19.0,11.0,7.0,2.0,1.0,1.0,1.0,1.0,343.0,0.3684210526315789,2.0,1.0,2,1.1681547417930025,0.8318448189555671
28,0.0,3.0,87.0,178.7325581395349,5.0,5.0,28.0,9.0,18.0,1.0,2.0,1.0,0.0,0.0,329.0,0.6428571428571429,0.5,1.0,2,2.173076876172493,2.280006324895336
29,0.0,3.0,63.0,186.88709677419357,4.0,4.0,19.0,6.0,10.0,0.0,2.0,1.0,0.0,0.0,343.0,0.5263157894736842,0.0,1.0,2,0.8494340884702859,1.7120002804604746
30,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6238858603319253,-0.9729916469681753
31,0.0,3.0,53.0,214.55769230769232,4.0,4.0,14.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,377.0,0.6428571428571429,27.0,1.0,2,0.6317165465702331,2.3580949383364773
32,0.0,3.0,89.0,243.29545454545453,7.0,7.0,26.0,14.0,10.0,2.0,1.0,1.0,1.0,1.0,343.0,0.3846153846153846,2.0,1.0,2,2.4018925278845393,1.0152399841912483
33,0.0,3.0,13.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.628051626172948,-0.9772734977529701
34,0.0,3.0,13.0,21.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.616744547461601,-0.9656513313370984
35,0.0,3.0,53.0,153.26923076923077,3.0,3.0,14.0,9.0,4.0,2.0,0.0,1.0,1.0,1.0,363.0,0.2857142857142857,27.0,1.0,2,-0.08000969614888932,0.5595782488529684
36,0.0,3.0,44.0,188.3720930232558,3.0,3.0,10.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,347.0,0.4,27.0,1.0,2,-0.1604459232085194,1.1827588450048208
37,0.0,3.0,60.0,144.15254237288136,3.0,3.0,17.0,11.0,6.0,1.0,2.0,1.0,0.0,0.0,380.0,0.3529411764705882,0.5,1.0,2,0.21513346882376883,0.5304852414793018
38,1.0,2.0,107.0,189.08490566037736,6.0,6.0,30.0,21.0,6.0,6.0,6.0,1.0,0.0,0.0,373.0,0.2,1.0,0.0,1,2.8215930525282973,-1.0360436066844803
39,0.0,3.0,93.0,249.2717391304348,7.0,7.0,25.0,15.0,10.0,4.0,4.0,1.0,0.0,0.0,380.0,0.4,1.0,1.0,2,2.8574764997175173,0.6113073417278609
40,0.0,3.0,71.0,273.4428571428571,6.0,6.0,18.0,7.0,10.0,1.0,3.0,1.0,0.0,0.0,384.0,0.5555555555555556,0.3333333333333333,1.0,2,1.8814703421679584,1.8446478015172498
42,0.0,3.0,13.0,22.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6125787816205785,-0.9613694805523036
43,0.0,3.0,48.0,168.29787234042553,3.0,3.0,12.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,393.0,0.6666666666666666,27.0,1.0,2,0.09174696754381045,2.154690032746669
44,1.0,2.0,54.0,146.03773584905662,3.0,3.0,14.0,8.0,5.0,3.0,0.0,1.0,1.0,1.0,327.0,0.3571428571428571,27.0,1.0,2,0.07704388639019254,0.7530586179278808
46,0.0,3.0,72.0,161.11267605633802,4.0,4.0,19.0,17.0,1.0,8.0,0.0,1.0,1.0,1.0,387.0,0.0526315789473684,27.0,0.0,2,0.7851687981937272,-1.2525579662617925
47,0.0,3.0,63.0,194.33870967741936,4.0,4.0,19.0,3.0,13.0,1.0,1.0,1.0,0.0,0.0,370.0,0.6842105263157895,1.0,1.0,2,0.9839402547150476,2.40716185677604
48,0.0,3.0,118.0,191.22222222222223,7.0,7.0,37.0,23.0,14.0,4.0,4.0,1.0,1.0,1.0,383.0,0.3783783783783784,1.0,1.0,1,3.602137125542483,0.21902895673826844
49,0.0,3.0,13.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.626266297955367,-0.9754384188452009
50,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6212078680055537,-0.9702390286065216
51,0.0,3.0,41.0,112.725,2.0,2.0,9.0,7.0,1.0,1.0,3.0,1.0,0.0,0.0,359.0,0.1111111111111111,0.3333333333333333,0.0,2,-0.9362965839787405,-0.3629142214046693
52,0.0,3.0,52.0,211.49019607843135,4.0,4.0,12.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,391.0,0.25,2.0,1.0,2,0.13008373815797095,0.4285449566798104
53,0.0,3.0,24.0,24.52173913043478,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,383.0,0.0,0.0,0.0,0,-2.3514633388021196,-0.6040701091851984
54,2.0,1.0,13.0,20.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.621505422708484,-0.9705448750911497
55,0.0,3.0,85.0,212.8809523809524,6.0,6.0,24.0,17.0,6.0,3.0,2.0,1.0,1.0,1.0,376.0,0.25,1.5,1.0,2,1.8722019355058117,-0.019338338632012737
56,0.0,3.0,75.0,126.67567567567568,3.0,4.0,20.0,13.0,7.0,2.0,6.0,1.0,0.0,0.0,394.0,0.35,0.3333333333333333,0.0,2,1.0474257647615177,0.03745882124660226
57,1.0,2.0,70.0,113.46376811594205,3.0,3.0,20.0,17.0,3.0,5.0,1.0,1.0,1.0,1.0,380.0,0.15,5.0,0.0,2,0.338321089407136,-0.9114230463080341
58,0.0,3.0,49.0,170.3125,3.0,3.0,12.0,4.0,6.0,1.0,3.0,1.0,0.0,0.0,357.0,0.5,0.3333333333333333,1.0,2,0.1026781580319388,1.2611439088145775
60,0.0,3.0,158.0,211.15923566878985,10.0,10.0,45.0,41.0,3.0,20.0,4.0,1.0,1.0,1.0,377.0,0.0666666666666666,5.0,0.0,1,5.81741327107425,-3.810686107882325
61,0.0,3.0,45.0,109.27272727272728,2.0,2.0,11.0,8.0,3.0,0.0,3.0,1.0,0.0,0.0,380.0,0.2727272727272727,0.0,0.0,2,-0.7117392329310975,0.20448135666805323
62,0.0,3.0,29.0,27.142857142857142,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,359.0,0.2,1.0,0.0,0,-1.9344363034942602,-0.15895543154154512
63,0.0,3.0,119.0,205.71186440677965,7.0,8.0,33.0,24.0,6.0,5.0,9.0,1.0,0.0,0.0,339.0,0.1818181818181818,0.5555555555555556,0.0,1,3.794721521131855,-1.2354311011328702
64,0.0,3.0,54.0,211.35849056603772,4.0,4.0,13.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,306.0,0.4615384615384615,1.0,1.0,2,0.46360420460284835,1.3967850153203214
66,0.0,3.0,59.0,247.93103448275863,5.0,5.0,15.0,6.0,7.0,0.0,2.0,1.0,0.0,0.0,347.0,0.4666666666666667,0.0,1.0,2,0.9855413433016612,1.5850001067380106
67,0.0,3.0,98.0,117.38144329896907,4.0,5.0,30.0,25.0,2.0,8.0,2.0,1.0,1.0,1.0,327.0,0.0666666666666666,4.0,0.0,2,1.7162203061527992,-1.9642334644129722
68,0.0,3.0,76.0,238.86666666666667,6.0,6.0,21.0,10.0,9.0,0.0,4.0,1.0,0.0,0.0,386.0,0.4285714285714285,0.0,1.0,2,1.865772181505555,1.2217116387121603
69,0.0,3.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6235883056289953,-0.9726858004835471
70,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.630134509093459,-0.9794144231453678
71,0.0,3.0,76.0,194.89333333333332,5.0,5.0,22.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,394.0,0.5,1.0,1.0,2,1.413891389841065,1.433735895394252
72,1.0,2.0,13.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.609305679888347,-0.9580051692213933
76,1.0,2.0,13.0,19.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6223980868172747,-0.9714624145450342
77,0.0,3.0,78.0,190.88311688311688,5.0,5.0,21.0,14.0,7.0,3.0,3.0,1.0,1.0,1.0,377.0,0.3333333333333333,1.0,1.0,2,1.5151731167589446,0.2759400057170183
78,0.0,3.0,34.0,112.1818181818182,2.0,2.0,6.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,346.0,0.5,0.0,1.0,2,-0.9851113882638298,1.1130127482796712
79,2.0,1.0,13.0,13.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6465000177546187,-0.9962359797999191
80,0.0,3.0,50.0,167.69387755102042,3.0,3.0,13.0,3.0,9.0,1.0,1.0,1.0,0.0,0.0,408.0,0.6923076923076923,1.0,1.0,2,0.12317209336242631,2.063337726843694
82,0.0,3.0,53.0,189.40384615384616,4.0,4.0,12.0,8.0,4.0,2.0,0.0,1.0,1.0,1.0,363.0,0.3333333333333333,27.0,1.0,2,0.2536374200336783,0.8575667237981728
83,0.0,3.0,69.0,212.0735294117647,5.0,5.0,21.0,6.0,12.0,1.0,0.0,1.0,0.0,0.0,366.0,0.5714285714285714,27.0,1.0,2,1.4049467077875601,2.2131793916288607
84,1.0,2.0,13.0,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.640251368993085,-0.9898132036227266
86,1.0,2.0,188.0,117.16577540106952,7.0,9.0,59.0,54.0,3.0,17.0,5.0,1.0,1.0,1.0,364.0,0.0508474576271186,3.4,0.0,1,5.880768442393631,-4.596562865138332
87,0.0,3.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6235883056289953,-0.9726858004835471
88,0.0,3.0,91.0,162.06666666666666,5.0,5.0,27.0,25.0,2.0,5.0,2.0,1.0,1.0,1.0,381.0,0.074074074074074,2.5,0.0,2,1.6089831558762706,-1.4783585984653884
89,0.0,3.0,34.0,120.12121212121212,2.0,2.0,6.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,365.0,0.5,27.0,1.0,2,-0.9777381080235507,1.3200772192156573
90,0.0,3.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6235883056289953,-0.9726858004835471
91,0.0,3.0,13.0,20.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.621505422708484,-0.9705448750911497
92,0.0,3.0,47.0,230.06521739130437,4.0,4.0,11.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,362.0,0.5454545454545454,27.0,1.0,2,0.3554985907227473,1.990324378787875
93,0.0,3.0,71.0,127.14285714285714,3.0,3.0,21.0,16.0,5.0,5.0,1.0,1.0,0.0,0.0,383.0,0.238095238095238,5.0,0.0,2,0.5499137784420925,-0.4621634593860782
94,0.0,3.0,13.0,18.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6274565167670874,-0.9766618047837138
95,0.0,3.0,113.0,186.3571428571429,6.0,6.0,38.0,14.0,23.0,2.0,4.0,1.0,0.0,0.0,393.0,0.6052631578947368,0.5,1.0,2,3.51393680561725,1.9980599305112816
96,0.0,3.0,71.0,152.21428571428572,4.0,4.0,17.0,14.0,2.0,6.0,2.0,1.0,1.0,1.0,347.0,0.1176470588235294,3.0,0.0,2,0.6941815032823335,-0.956928979260099
97,1.0,2.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6226956415202047,-0.9717682610296624
98,1.0,2.0,67.0,176.34848484848484,4.0,4.0,19.0,10.0,8.0,2.0,2.0,1.0,0.0,0.0,358.0,0.4210526315789473,1.0,1.0,2,0.9081903649499655,0.8904933805114265
100,1.0,2.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6256711885495063,-0.9748267258759445
101,0.0,3.0,13.0,20.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6206127585996937,-0.969627335637265
102,0.0,3.0,69.0,121.05882352941175,3.0,4.0,15.0,12.0,3.0,7.0,1.0,1.0,1.0,1.0,380.0,0.2,7.0,0.0,2,0.3755294096128405,-0.7522353812296529
103,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6226956415202047,-0.9717682610296624
104,0.0,3.0,93.0,166.25,5.0,5.0,25.0,23.0,2.0,10.0,3.0,1.0,1.0,1.0,350.0,0.08,3.333333333333333,0.0,1,1.9967355213095197,-1.9133667623154127
105,1.0,2.0,81.0,228.4125,6.0,6.0,22.0,13.0,7.0,3.0,4.0,1.0,0.0,0.0,325.0,0.3181818181818182,0.75,1.0,2,2.076197399112507,0.3784008259005892
106,1.0,2.0,13.0,16.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6345978296374115,-0.9840021204147907
107,0.0,3.0,54.0,155.11320754716982,3.0,3.0,13.0,9.0,4.0,1.0,3.0,1.0,1.0,1.0,410.0,0.3076923076923077,0.3333333333333333,1.0,2,-0.02623783049255963,0.3254139856410357
108,0.0,3.0,13.0,20.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6197200944909027,-0.9687097961833805
109,1.0,2.0,24.0,26.17391304347826,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,376.0,0.0,0.0,0.0,0,-2.3377238092554014,-0.5909290678803653
110,1.0,2.0,46.0,244.26666666666668,4.0,4.0,9.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,389.0,0.1111111111111111,27.0,1.0,2,-0.08553663825049006,0.3921677953701816
112,1.0,2.0,91.0,294.9555555555556,8.0,8.0,24.0,18.0,6.0,1.0,3.0,1.0,1.0,1.0,330.0,0.25,0.3333333333333333,1.0,2,2.7742527706582445,0.4115555047958594
113,0.0,3.0,61.0,178.41666666666666,4.0,5.0,15.0,5.0,7.0,1.0,3.0,1.0,0.0,0.0,362.0,0.4666666666666667,0.3333333333333333,1.0,2,0.7458557078505599,1.1748270089140753
114,1.0,2.0,13.0,21.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.61525677394695,-0.9641220989139573
115,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.633110056122761,-0.9824728879916497
116,0.0,3.0,40.0,201.23076923076923,3.0,3.0,9.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,359.0,0.5555555555555556,0.0,1.0,2,-0.28724759403669026,1.7684091290598236
117,0.0,3.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6289442902817384,-0.9781910372068549
119,0.0,3.0,13.0,18.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.625968743252437,-0.9751325723605727
120,0.0,3.0,38.0,121.89189189189187,2.0,2.0,9.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,376.0,0.5555555555555556,0.0,1.0,2,-0.9055874319620402,1.4641761144043748
121,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.618529875679182,-0.9674864102448676
122,0.0,3.0,76.0,216.70666666666668,5.0,5.0,22.0,8.0,13.0,0.0,4.0,1.0,0.0,0.0,368.0,0.5909090909090909,0.0,1.0,2,1.830762915364237,1.947270850678089
123,0.0,3.0,79.0,148.9102564102564,4.0,4.0,20.0,19.0,0.0,13.0,0.0,1.0,1.0,1.0,407.0,0.0,27.0,0.0,2,1.101208682435186,-2.146666978472949
124,1.0,2.0,106.0,188.24761904761905,6.0,6.0,31.0,24.0,6.0,2.0,11.0,1.0,0.0,0.0,391.0,0.1935483870967742,0.1818181818181818,0.0,1,3.1443741812412105,-1.0572968104984637
126,0.0,3.0,57.0,145.69642857142858,3.0,3.0,14.0,11.0,2.0,3.0,4.0,1.0,0.0,0.0,405.0,0.1428571428571428,0.75,0.0,2,0.0774062708832851,-0.6229999199522473
127,0.0,3.0,90.0,201.1573033707865,6.0,6.0,27.0,12.0,14.0,3.0,1.0,1.0,1.0,1.0,328.0,0.5185185185185185,3.0,1.0,2,2.3512326163497583,1.493841039309676
128,0.0,3.0,13.0,18.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6268614073612273,-0.9760501118144574
129,0.0,3.0,55.0,204.6296296296296,4.0,4.0,14.0,5.0,8.0,0.0,1.0,1.0,1.0,1.0,372.0,0.5714285714285714,0.0,1.0,2,0.4769851131762535,1.8581265811594343
131,0.0,3.0,60.0,216.4237288135593,4.0,4.0,17.0,6.0,10.0,0.0,1.0,1.0,0.0,0.0,353.0,0.5882352941176471,0.0,1.0,2,0.8043904741454113,2.0505051867668604
132,0.0,3.0,13.0,18.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6274565167670874,-0.9766618047837138
133,0.0,3.0,70.0,244.71014492753625,6.0,6.0,18.0,8.0,10.0,1.0,1.0,1.0,0.0,0.0,361.0,0.5555555555555556,1.0,1.0,2,1.6251399390089547,1.855503763557733
134,0.0,3.0,74.0,174.13698630136986,4.0,5.0,19.0,15.0,2.0,5.0,2.0,1.0,1.0,1.0,383.0,0.1052631578947368,2.5,0.0,2,0.8890711795110237,-0.9111924854715278
135,0.0,3.0,13.0,23.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6107934534029975,-0.9595344016445344
136,0.0,3.0,13.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.629836954390529,-0.9791085766607394
137,0.0,3.0,93.0,181.0,5.0,5.0,32.0,9.0,21.0,0.0,2.0,1.0,0.0,0.0,410.0,0.65625,0.0,1.0,2,2.341777281296617,2.530175204449484
138,0.0,3.0,110.0,143.8256880733945,5.0,5.0,34.0,31.0,2.0,12.0,1.0,1.0,1.0,1.0,391.0,0.0588235294117647,12.0,0.0,1,2.446712236163735,-2.5190887210387785
139,0.0,3.0,13.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6209103133026237,-0.9699331821218934
140,0.0,3.0,34.0,135.0,2.0,2.0,6.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,361.0,0.1666666666666666,0.0,0.0,2,-1.1154527232365925,0.10339847668704615
141,0.0,3.0,81.0,276.2375,7.0,7.0,22.0,10.0,9.0,0.0,2.0,1.0,0.0,0.0,355.0,0.4090909090909091,0.0,1.0,2,2.142900307683014,1.4296817081407172
142,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.618529875679182,-0.9674864102448676
143,1.0,2.0,71.0,211.78571428571428,5.0,6.0,17.0,10.0,7.0,2.0,2.0,1.0,0.0,0.0,335.0,0.4117647058823529,1.0,1.0,2,1.3642615781361096,0.9327406085580986
144,1.0,2.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.6253736338465763,-0.9745208793913164
145,0.0,3.0,49.0,162.9375,3.0,3.0,13.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,366.0,0.5384615384615384,27.0,1.0,2,0.030486339805271302,1.7186097267734979
147,1.0,2.0,38.0,114.13513513513512,2.0,2.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,357.0,0.6666666666666666,27.0,1.0,2,-0.64126355131899,1.9558736693401026
148,0.0,3.0,59.0,132.43103448275863,3.0,3.0,15.0,12.0,3.0,5.0,0.0,1.0,1.0,1.0,398.0,0.2,27.0,0.0,2,0.05735075992082737,-0.28386711455413133
149,0.0,3.0,69.0,225.30882352941177,5.0,5.0,17.0,16.0,1.0,4.0,1.0,1.0,1.0,1.0,425.0,0.0588235294117647,4.0,0.0,2,0.8478094898742657,-0.7818034354025366
150,0.0,3.0,61.0,130.81666666666666,3.0,3.0,16.0,14.0,1.0,4.0,2.0,1.0,1.0,1.0,380.0,0.0625,2.0,0.0,2,-0.009267264772153044,-1.039984259085333
151,0.0,3.0,13.0,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.611686117511788,-0.9604519410984189
152,0.0,3.0,69.0,267.05882352941177,6.0,6.0,19.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0,380.0,0.3684210526315789,1.0,1.0,2,1.454028461588309,1.1706875032262516
153,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0,-3.628349180875878,-0.9775793442375983
154,0.0,3.0,27.0,144.30769230769232,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,349.0,0.25,27.0,1.0,2,-1.314842239944515,0.7496854930476204
